order	family	genus	species	subspecies	variety	form	id	territory:lu	territory:az	territory:ma
Brassicales	Brassicaceae	Brassica	barrelieri {(L.) Janka}				680	NATIVE		
Brassicales	Brassicaceae	Brassica	nigra {(L.) W.D.J.Koch}				681	NATIVE	EXOTIC	NATIVE
Brassicales	Brassicaceae	Brassica	oxyrrhina {Coss.}				682	NATIVE		
Brassicales	Brassicaceae	Brassica	tournefortii {Gouan}				683	NATIVE		
Brassicales	Brassicaceae	Brassica	oleracea {L.}				3090	EXOTIC		
Brassicales	Brassicaceae	Brassica	juncea {(L.) Czern.}				3477		EXOTIC	
Brassicales	Brassicaceae	Bunias	erucago {L.}				684	NATIVE		
Brassicales	Brassicaceae	Cakile	maritima {Scop.}	maritima {}			685	NATIVE		NATIVE
Brassicales	Brassicaceae	Cakile	maritima {Scop.}	integrifolia {(Hornem.) Greuter & Burdet}			686	NATIVE		
Brassicales	Brassicaceae	Cakile	maritima {Scop.}				687			
Brassicales	Brassicaceae	Cakile	edentula {(Bigelow) Hook.}	edentula {}			3478		EXOTIC	
Brassicales	Brassicaceae	Calepina	irregularis {(Asso) Thell.}				688	NATIVE		
Brassicales	Brassicaceae	Camelina	microcarpa {Andrz. ex DC.}				689	NATIVE		
Brassicales	Brassicaceae	Capsella	bursa-pastoris {(L.) Medik.}				690	NATIVE		NATIVE
Brassicales	Brassicaceae	Cardamine	flexuosa {With.}				691	NATIVE		
Brassicales	Brassicaceae	Cardamine	hirsuta {L.}				692	NATIVE	EXOTIC	NATIVE
Brassicales	Brassicaceae	Cardamine	parviflora {L.}				693	NATIVE		
Brassicales	Brassicaceae	Cardamine	pratensis {L.}	pratensis {}			694	NATIVE	EXOTIC	
Brassicales	Brassicaceae	Cardamine	caldeirarum {Guthnick ex Seub.}				3479		ENDEMIC	
Brassicales	Brassicaceae	Cardaria	draba {(L.) Desv.}	draba {}			695	NATIVE		
Brassicales	Brassicaceae	Carrichtera	annua {(L.) DC.}				696	NATIVE		
Brassicales	Brassicaceae	Cochlearia	danica {L.}				697	NATIVE		
Brassicales	Brassicaceae	Cochlearia	glastifolia {L.}				698	NATIVE		
Brassicales	Brassicaceae	Coincya	cintrana {(Cout.) P. Silva}				699	ENDEMIC		
Brassicales	Brassicaceae	Coincya	monensis {(L.) Greuter & Burdet}	puberula {(Pau) Leadlay}			700	NATIVE		
Brassicales	Brassicaceae	Coincya	monensis {(L.) Greuter & Burdet}	cheiranthos {(Vill.) Aedo, Leadlay & Muñoz Garm.}			701	NATIVE		
Brassicales	Brassicaceae	Coincya	monensis {(L.) Greuter & Burdet}				702			
Brassicales	Brassicaceae	Coincya	monensis {(L.) Greuter & Burdet}	orophila {(Franco) Aedo, Leadlay & Muñoz Garm.}			703	NATIVE		
Brassicales	Brassicaceae	Coincya	transtagana {(Cout.) Clem.-Muñoz & Hern-.Berm.}				704	NATIVE		
Brassicales	Brassicaceae	Coronopus	squamatus {(Forssk.) Asch.}				705	NATIVE	EXOTIC	NATIVE
Brassicales	Brassicaceae	Coronopus	didymus {(L.) Sm.}				3098	EXOTIC	EXOTIC	EXOTIC
Brassicales	Brassicaceae	Crambe	hispanica {L.}				706	NATIVE		
Brassicales	Brassicaceae	Crambe	fruticosa {L.f.}	fruticosa {}			3480			ENDEMIC
Brassicales	Brassicaceae	Descurainia	sophia {(L.) Webb ex Prantl}				707	NATIVE		
Brassicales	Brassicaceae	Diplotaxis	catholica {(L.) DC.}				708	NATIVE	EXOTIC	EXOTIC
Brassicales	Brassicaceae	Diplotaxis	erucoides {(L.) DC.}	erucoides {}			709	NATIVE		
Brassicales	Brassicaceae	Diplotaxis	ilorcitana {(Sennen) Aedo, Mart.-Laborde & Muñoz Garm.}				710	NATIVE		
Brassicales	Brassicaceae	Diplotaxis	muralis {(L.) DC.}	muralis {}			711	NATIVE	EXOTIC	
Brassicales	Brassicaceae	Diplotaxis	siifolia {Kunze}	vicentina {(Welw. ex Samp.) Mart.-Laborde}			712	ENDEMIC		
Brassicales	Brassicaceae	Diplotaxis	siifolia {Kunze}	siifolia {}			713	NATIVE		
Brassicales	Brassicaceae	Diplotaxis	siifolia {Kunze}				714			
Brassicales	Brassicaceae	Diplotaxis	tenuifolia {(L.) DC.}				715	NATIVE		
Brassicales	Brassicaceae	Diplotaxis	viminea {(L.) DC.}		integrifolia {Guss.}		716	NATIVE		
Brassicales	Brassicaceae	Diplotaxis	viminea {(L.) DC.}		viminea {}		717	NATIVE		
Brassicales	Brassicaceae	Diplotaxis	viminea {(L.) DC.}				718			
Brassicales	Brassicaceae	Diplotaxis	virgata {(Cav.) DC.}	virgata {}			719	NATIVE		
Brassicales	Brassicaceae	Draba	muralis {L.}				720	NATIVE		NATIVE
Brassicales	Brassicaceae	Erophila	verna {(L.) Chevall.}				721	NATIVE		
Brassicales	Brassicaceae	Eruca	vesicaria {(L.) Cav.}				722	NATIVE		NATIVE
Brassicales	Brassicaceae	Erucastrum	nasturtiifolium {(Poir.) O.E.Schulz}	nasturtiifolium {}			723	NATIVE		
Brassicales	Brassicaceae	Erysimum	lagascae {Rivas Goday & Bellot}				724	NATIVE		
Brassicales	Brassicaceae	Erysimum	linifolium {(Pourr. ex Pers.) J.Gay}				725	NATIVE		
Brassicales	Brassicaceae	Erysimum	merxmuelleri {Polatschek}				726	NATIVE		
Brassicales	Brassicaceae	Erysimum	arbuscula {(Lowe) Snogerup}				3481			ENDEMIC
Brassicales	Brassicaceae	Erysimum	bicolor {(Hornem.) DC.}				3482			NATIVE
Brassicales	Brassicaceae	Erysimum	maderense {Polatschek}				3483			ENDEMIC
Brassicales	Brassicaceae	Hesperis	laciniata {All.}				727	NATIVE		
Brassicales	Brassicaceae	Hirschfeldia	incana {(L.) Lagr.-Foss.}				728	NATIVE	EXOTIC	NATIVE
Brassicales	Brassicaceae	Hornungia	petraea {Rchb.}	petraea {}			729	NATIVE		
Brassicales	Brassicaceae	Hymenolobus	procumbens {(L.) Nutt.}	procumbens {}			730	NATIVE		
Brassicales	Brassicaceae	Iberis	ciliata {All.}	welwitschii {(Boiss.) Moreno}			731	NATIVE		
Brassicales	Brassicaceae	Iberis	ciliata {All.}	contracta {(Pers.) Moreno}			732	NATIVE		
Brassicales	Brassicaceae	Iberis	ciliata {All.}				733			
Brassicales	Brassicaceae	Iberis	pectinata {Boiss. & Reut.}				734	NATIVE		
Brassicales	Brassicaceae	Iberis	procumbens {Lange}	microcarpa {Franco & P.Silva}			735	ENDEMIC		
Brassicales	Brassicaceae	Iberis	procumbens {Lange}	procumbens {}			736	NATIVE		
Brassicales	Brassicaceae	Iberis	procumbens {Lange}				737			
Brassicales	Brassicaceae	Isatis	platyloba {Link ex Steud.}				738	NATIVE		
Brassicales	Brassicaceae	Isatis	tinctoria {L.}				739	NATIVE		EXOTIC
Brassicales	Brassicaceae	Jonopsidium	abulense {(Pau) Rothm.}				740	NATIVE		
Brassicales	Brassicaceae	Jonopsidium	acaule {(Desf.) Rchb.}				741	ENDEMIC		
Brassicales	Brassicaceae	Lepidium	campestre {(L.) R.Br.}				742	NATIVE	EXOTIC	
Brassicales	Brassicaceae	Lepidium	graminifolium {L.}				743	NATIVE		
Brassicales	Brassicaceae	Lepidium	heterophyllum {Benth.}				744	NATIVE		
Brassicales	Brassicaceae	Lepidium	latifolium {L.}				745	NATIVE	EXOTIC	
Brassicales	Brassicaceae	Lepidium	ruderale {L.}				746	NATIVE	EXOTIC	EXOTIC
Brassicales	Brassicaceae	Lepidium	sativum {L.}				747	NATIVE	EXOTIC	EXOTIC
Brassicales	Brassicaceae	Lepidium	virginicum {L.}				748	NATIVE	EXOTIC	EXOTIC
Brassicales	Brassicaceae	Lepidium	bonariense {L.}				3484			EXOTIC
Brassicales	Brassicaceae	Lobularia	maritima {(L.) Desv.}	maritima {}			749	NATIVE	EXOTIC	EXOTIC
Brassicales	Brassicaceae	Lobularia	canariensis {(DC.) L.Borgen}	rosula-venti  {(Svent.) L.Borgen}			3485			ENDEMIC
Brassicales	Brassicaceae	Lobularia	canariensis {(DC.) L.Borgen}	succulenta  {L.Borgen}			3486			ENDEMIC
Brassicales	Brassicaceae	Lobularia	canariensis {(DC.) L.Borgen}				3487			
Brassicales	Brassicaceae	Lobularia	libyca {(Viv.) Meisn.}				3488			NATIVE
Brassicales	Brassicaceae	Lunaria	rediviva {L.}				750	NATIVE		
Brassicales	Brassicaceae	Lunaria	annua {L.}				3489	EXOTIC	EXOTIC	EXOTIC
Brassicales	Brassicaceae	Malcolmia	littorea {(L.) R.Br.}				751	NATIVE		
Brassicales	Brassicaceae	Malcolmia	ramosissima {(Desf.) Thell.}				752	NATIVE		
Brassicales	Brassicaceae	Malcolmia	triloba {(L.) Spreng.}	gracilima {(Samp.) Franco}			753	ENDEMIC		
Brassicales	Brassicaceae	Malcolmia	triloba {(L.) Spreng.}	triloba {}			754	NATIVE		
Brassicales	Brassicaceae	Malcolmia	triloba {(L.) Spreng.}				755			
Brassicales	Brassicaceae	Malcolmia	triloba {(L.) Spreng.}	patula {(DC.) Rivas Mart.}			756	NATIVE		
Brassicales	Brassicaceae	Matthiola	fruticulosa {(Loefl. ex L.) Maire}	fruticulosa {(Loefl. ex L.) Maire}			757	NATIVE		
Brassicales	Brassicaceae	Matthiola	parviflora {(Schousb.) R.Br.}				758	NATIVE		NATIVE
Brassicales	Brassicaceae	Matthiola	sinuata {(L.) R.Br.}				759	NATIVE		
Brassicales	Brassicaceae	Matthiola	maderensis {Lowe}				3490			ENDEMIC
Brassicales	Brassicaceae	Matthiola	incana {(L.) R.Br.}	incana {}			4009	EXOTIC	EXOTIC	
Brassicales	Brassicaceae	Moricandia	arvensis {(L.) DC.}				760	NATIVE		
Brassicales	Brassicaceae	Murbeckiella	boryi {(Boiss.) Rothm.}				761	NATIVE		
Brassicales	Brassicaceae	Murbeckiella	sousae {Rothm.}				762	ENDEMIC		
Brassicales	Brassicaceae	Neslia	paniculata {(L.) Desv.}	thracica {(Velen.) Bornm.}			763	NATIVE		
Brassicales	Brassicaceae	Pritzelago	alpina {(L.) Kuntze}	auerswaldii {(Willk.) Greuter & Burdet}			764	NATIVE		
Brassicales	Brassicaceae	Raphanus	raphanistrum {L.}	raphanistrum {}			765	NATIVE	EXOTIC	NATIVE
Brassicales	Brassicaceae	Raphanus	raphanistrum {L.}	landra  {(Moretti ex DC.) Bonnier & Layens}			3491		EXOTIC	
Brassicales	Brassicaceae	Raphanus	raphanistrum {L.}				3492			
Brassicales	Brassicaceae	Rapistrum	rugosum {(L.) All.}	linnaeanum {(Coss.) Rouy & Foucaud}			766	NATIVE		NATIVE
Brassicales	Brassicaceae	Rapistrum	rugosum {(L.) All.}	rugosum {}			767	NATIVE		NATIVE
Brassicales	Brassicaceae	Rapistrum	rugosum {(L.) All.}				768			
Brassicales	Brassicaceae	Rorippa	amphibia {(L.) Besser}				769	NATIVE		
Brassicales	Brassicaceae	Rorippa	nasturtium-aquaticum {(L.) Hayek}				770	NATIVE	NATIVE	NATIVE
Brassicales	Brassicaceae	Rorippa	palustris {(L.) Besser}				771	NATIVE		
Brassicales	Brassicaceae	Rorippa	pyrenaica {(All.) Rchb.}				772	NATIVE		
Brassicales	Brassicaceae	Rorippa	sylvestris {(L.) Besser}	sylvestris {}			773	NATIVE		
Brassicales	Brassicaceae	Sinapis	alba {L.}	mairei {(H.Lindb.) Maire}			774	NATIVE		
Brassicales	Brassicaceae	Sinapis	arvensis {L.}				775	NATIVE	EXOTIC	NATIVE
Brassicales	Brassicaceae	Sinapis	alba {L.}	alba {}			3500		EXOTIC	
Brassicales	Brassicaceae	Sinapis	alba {L.}				3501			
Brassicales	Brassicaceae	Sisymbrella	aspera {(L.) Spach}	aspera {}			776	NATIVE	EXOTIC	
Brassicales	Brassicaceae	Sisymbrium	austriacum {Jacq.}	chrysanthum {(Jord.) Rouy & Foucaud}			777	NATIVE		
Brassicales	Brassicaceae	Sisymbrium	austriacum {Jacq.}	contortum {(Cav.) Rouy & Foucaud}			778	NATIVE		
Brassicales	Brassicaceae	Sisymbrium	austriacum {Jacq.}				779			
Brassicales	Brassicaceae	Sisymbrium	crassifolium {Cav.}				780	NATIVE		
Brassicales	Brassicaceae	Sisymbrium	irio {L.}				781	NATIVE	UNCERTAIN	EXOTIC
Brassicales	Brassicaceae	Sisymbrium	officinale {(L.) Scop.}				782	NATIVE	EXOTIC	NATIVE
Brassicales	Brassicaceae	Sisymbrium	orientale {L.}				783	NATIVE		EXOTIC
Brassicales	Brassicaceae	Sisymbrium	runcinatum {Lag. ex DC.}				784	NATIVE		
Brassicales	Brassicaceae	Sisymbrium	erysimoides {Desf.}				3502		UNCERTAIN	NATIVE
Brassicales	Brassicaceae	Succowia	balearica {(L.) Medik.}				785	NATIVE		
Brassicales	Brassicaceae	Teesdalia	coronopifolia {(J.P.Bergeret) Thell.}				786	NATIVE		NATIVE
Brassicales	Brassicaceae	Teesdalia	nudicaulis {(L.) R.Br.}				787	NATIVE		NATIVE
Brassicales	Brassicaceae	Teesdaliopsis	conferta {(Lag.) Rothm.}				788	NATIVE		
Brassicales	Brassicaceae	Thlaspi	perfoliatum {L.}				789	NATIVE		
Brassicales	Brassicaceae	Thlaspi	arvense {L.}				3503		EXOTIC	NATIVE
Brassicales	Brassicaceae	Sinapidendron	angustifolium {(DC.) Lowe}				3493			ENDEMIC
Brassicales	Brassicaceae	Sinapidendron	frutescens {(Sol.) Lowe}	frutescens {}			3494			ENDEMIC
Brassicales	Brassicaceae	Sinapidendron	frutescens {(Sol.) Lowe}	succulentum  {(Lowe) Rustan}			3495			ENDEMIC
Brassicales	Brassicaceae	Sinapidendron	frutescens {(Sol.) Lowe}				3496			
Brassicales	Brassicaceae	Sinapidendron	gymnocalyx {(Lowe) Rustan}				3497			ENDEMIC
Brassicales	Brassicaceae	Sinapidendron	rupestre {Lowe}				3498			ENDEMIC
Brassicales	Brassicaceae	Sinapidendron	sempervivifolium {Menezes}				3499			ENDEMIC
Brassicales	Capparaceae	Capparis	spinosa {L.}	spinosa {}			821	NATIVE		
Brassicales	Resedaceae	Reseda	alba {L.}	alba {}			2691	NATIVE		
Brassicales	Resedaceae	Reseda	barrelieri {Bertol. ex Müll.Arg.}		barrelieri {}		2692	NATIVE		
Brassicales	Resedaceae	Reseda	gredensis {(Cutanda & Willk.) Müll.Arg.}				2693	NATIVE		
Brassicales	Resedaceae	Reseda	lutea {L.}	lutea {}			2694	NATIVE		
Brassicales	Resedaceae	Reseda	luteola {L.}				2695	NATIVE	EXOTIC	NATIVE
Brassicales	Resedaceae	Reseda	media {Lag.}				2696	NATIVE	EXOTIC	EXOTIC
Brassicales	Resedaceae	Reseda	phyteuma {L.}				2697	NATIVE		EXOTIC
Brassicales	Resedaceae	Reseda	virgata {Boiss. & Reut.}				2698	NATIVE		
Brassicales	Resedaceae	Sesamoides	purpurascens {(L.) G.López}				2699	NATIVE		
Brassicales	Resedaceae	Sesamoides	spathulifolia {(Revelière ex Boreau) Rothm.}				2700	NATIVE		
Brassicales	Resedaceae	Sesamoides	suffruticosa {(Lange) Kuntze}		latifolia {(Merino) G.López}		2701	NATIVE		
Brassicales	Resedaceae	Sesamoides	suffruticosa {(Lange) Kuntze}		suffruticosa {}		2702	NATIVE		
Brassicales	Resedaceae	Sesamoides	suffruticosa {(Lange) Kuntze}				2703			
Brassicales	Tropaeolaceae	Tropaeolum	majus {L.}				3213	EXOTIC	EXOTIC	EXOTIC
Brassicales	Cleomaceae	Cleome	violacea {L.}				822	NATIVE		
Buxales	Buxaceae	Buxus	sempervirens {L.}				792	NATIVE	EXOTIC	
Rosales	Cannabaceae	Humulus	lupulus {L.}				820	NATIVE		
Rosales	Elaeagnaceae	Elaeagnus	angustifolia {L.}				3610		EXOTIC	EXOTIC
Rosales	Elaeagnaceae	Elaeagnus	umbellata {Thunb.}				3611		EXOTIC	
Rosales	Moraceae	Ficus	carica {L.}				2040	UNCERTAIN	EXOTIC	EXOTIC
Rosales	Moraceae	Ficus	pumila {L.}				3760		EXOTIC	
Rosales	Moraceae	Ficus	radicans {Desf.}				3761		EXOTIC	
Rosales	Rhamnaceae	Frangula	alnus {Mill.}				2704	NATIVE		
Rosales	Rhamnaceae	Frangula	azorica {V.Grubow}				3929		NATIVE	NATIVE
Rosales	Rhamnaceae	Rhamnus	alaternus {L.}				2705	NATIVE		
Rosales	Rhamnaceae	Rhamnus	lycioides {L.}	oleoides {(L.) Jahand. & Maire}			2706	NATIVE		
Rosales	Rhamnaceae	Rhamnus	catharticus {L.}				3126	NATIVE		
Rosales	Rhamnaceae	Rhamnus	glandulosa {Aiton}				3930			NATIVE
Rosales	Rosaceae	Agrimonia	eupatoria {L.}	eupatoria {}			2707	NATIVE		NATIVE
Rosales	Rosaceae	Agrimonia	eupatoria {L.}	grandis {(Andrz. ex Asch. & Graebn.) Bornm.}			2708	NATIVE	NATIVE	NATIVE
Rosales	Rosaceae	Agrimonia	eupatoria {L.}				2709			
Rosales	Rosaceae	Agrimonia	procera {Wallr.}				2710	NATIVE		
Rosales	Rosaceae	Alchemilla	transiens {(Buser) Buser}				2711	NATIVE		
Rosales	Rosaceae	Amelanchier	ovalis {Medik.}	ovalis {}			2712	NATIVE		
Rosales	Rosaceae	Aphanes	arvensis {L.}				2713	NATIVE		
Rosales	Rosaceae	Aphanes	australis {Rydb.}				2714	NATIVE		NATIVE
Rosales	Rosaceae	Aphanes	cornucopioides {Lag.}				2715	NATIVE		
Rosales	Rosaceae	Aphanes	lusitanica {Frost-Ols.}				2716	ENDEMIC		
Rosales	Rosaceae	Aphanes	microcarpa {(Boiss. & Reut.) Rothm.}				2717	NATIVE	EXOTIC	
Rosales	Rosaceae	Crataegus	monogyna {Jacq.}				2718	NATIVE		EXOTIC
Rosales	Rosaceae	Filipendula	ulmaria {(L.) Maxim.}				2719	NATIVE		
Rosales	Rosaceae	Filipendula	vulgaris {Moench}				2720	NATIVE	EXOTIC	
Rosales	Rosaceae	Fragaria	vesca {L.}	vesca {}			2721	NATIVE	NATIVE	NATIVE
Rosales	Rosaceae	Geum	hispidum {Fr.}				2722	NATIVE		
Rosales	Rosaceae	Geum	sylvaticum {Pourr.}				2723	NATIVE		
Rosales	Rosaceae	Geum	urbanum {L.}				2724	NATIVE		
Rosales	Rosaceae	Malus	sylvestris {(L.) Mill.}				2725	NATIVE		
Rosales	Rosaceae	Potentilla	anglica {Laichard.}				2726	NATIVE	NATIVE	NATIVE
Rosales	Rosaceae	Potentilla	anserina {L.}	anserina {}			2727	NATIVE		
Rosales	Rosaceae	Potentilla	asturica {Rothm.}				2728	NATIVE		
Rosales	Rosaceae	Potentilla	erecta {(L.) Raeusch.}				2729	NATIVE	NATIVE	
Rosales	Rosaceae	Potentilla	montana {Brot.}				2730	NATIVE		
Rosales	Rosaceae	Potentilla	neumanniana {Rchb.}				2731	NATIVE		
Rosales	Rosaceae	Potentilla	reptans {L.}				2732	NATIVE	NATIVE	NATIVE
Rosales	Rosaceae	Potentilla	rupestris {L.}				2733	NATIVE		
Rosales	Rosaceae	Potentilla	sterilis {(L.) Garcke}				2734	NATIVE		
Rosales	Rosaceae	Prunus	avium {L.}				2735	NATIVE		
Rosales	Rosaceae	Prunus	insititia {L.}				2736	NATIVE		
Rosales	Rosaceae	Prunus	lusitanica {L.}	lusitanica {}			2737	NATIVE		
Rosales	Rosaceae	Prunus	mahaleb {L.}				2738	NATIVE		
Rosales	Rosaceae	Prunus	padus {L.}	padus {}			2739	NATIVE		
Rosales	Rosaceae	Prunus	spinosa {L.}				2740	NATIVE		
Rosales	Rosaceae	Prunus	dulcis {(Mill.) D.A.Webb}				3143	EXOTIC		
Rosales	Rosaceae	Prunus	lusitanica {L.}	azorica {(Mouill.) Franco}			3933		ENDEMIC	
Rosales	Rosaceae	Prunus	lusitanica {L.}				3934			
Rosales	Rosaceae	Prunus	lusitanica {L.}	hixa {(Willd.) Franco}			3935			NATIVE
Rosales	Rosaceae	Pyrus	bourgaeana {Decne.}				2741	NATIVE		
Rosales	Rosaceae	Pyrus	cordata {Desv.}				2742	NATIVE		
Rosales	Rosaceae	Rosa	agrestis {Savi}				2743	NATIVE		
Rosales	Rosaceae	Rosa	andegavensis {Bastard}				2744	NATIVE		
Rosales	Rosaceae	Rosa	blondaeana {Ripart ex Déségl.}				2745	NATIVE		
Rosales	Rosaceae	Rosa	canina {L.}				2746	NATIVE		
Rosales	Rosaceae	Rosa	corymbifera {Borkh.}				2747	NATIVE		
Rosales	Rosaceae	Rosa	deseglisei {Boreau}				2748	NATIVE		
Rosales	Rosaceae	Rosa	micrantha {Borrer ex Sm.}				2749	NATIVE		
Rosales	Rosaceae	Rosa	pouzinii {Tratt.}				2750	NATIVE		
Rosales	Rosaceae	Rosa	rubiginosa {L.}				2751	NATIVE		NATIVE
Rosales	Rosaceae	Rosa	sempervirens {L.}				2752	NATIVE		
Rosales	Rosaceae	Rosa	squarrosa {(A.Rau) Boreau}				2753	NATIVE		
Rosales	Rosaceae	Rosa	stylosa {Desv.}				2754	NATIVE		
Rosales	Rosaceae	Rosa	tomentosa {Sm.}				2755	NATIVE		
Rosales	Rosaceae	Rosa	villosa {L.}				2756	NATIVE		
Rosales	Rosaceae	Rosa	vosagiaca {N.H.F.Desp.}				2757	NATIVE		
Rosales	Rosaceae	Rosa	mandonii {Déségl.}				3936			ENDEMIC
Rosales	Rosaceae	Rosa	multiflora {Thunb.}				3937			EXOTIC
Rosales	Rosaceae	Rubus	brigantinus {Samp.}				2758	NATIVE		
Rosales	Rosaceae	Rubus	caesius {L.}				2759	NATIVE		
Rosales	Rosaceae	Rubus	canescens {DC.}				2760	NATIVE		
Rosales	Rosaceae	Rubus	castellarnaui {Pau}				2761	NATIVE		
Rosales	Rosaceae	Rubus	galloecicus {Pau}				2762	NATIVE		
Rosales	Rosaceae	Rubus	genevieri {Boreau}				2763	NATIVE		
Rosales	Rosaceae	Rubus	henriquesii {Samp.}				2764	NATIVE		
Rosales	Rosaceae	Rubus	lainzii {H.E.Weber}				2765	NATIVE		
Rosales	Rosaceae	Rubus	peratticus {Samp.}				2766	NATIVE		
Rosales	Rosaceae	Rubus	praecox {Bertol.}				2767	NATIVE		
Rosales	Rosaceae	Rubus	radula {Weihe}				2768	NATIVE		
Rosales	Rosaceae	Rubus	sampaioanus {Sudre ex Samp.}				2769	NATIVE		
Rosales	Rosaceae	Rubus	ulmifolius {Schott}		ulmifolius {}		2770	NATIVE	UNCERTAIN	NATIVE
Rosales	Rosaceae	Rubus	vagabundus {Samp.}				2771	NATIVE		
Rosales	Rosaceae	Rubus	vestitus {Weihe}				2772	NATIVE		
Rosales	Rosaceae	Rubus	vigoi {Roselló, Peris & Stübing}				2773	NATIVE		
Rosales	Rosaceae	Rubus	bollei {Focke}				3938			NATIVE
Rosales	Rosaceae	Rubus	divaricatus {P.J.Müll.}				3939		UNCERTAIN	
Rosales	Rosaceae	Rubus	flagellaris {Willd.}				3940		EXOTIC	
Rosales	Rosaceae	Rubus	hochstetterorum {Seub.}				3941		ENDEMIC	
Rosales	Rosaceae	Rubus	pinnatus {Willd.}				3942			NATIVE
Rosales	Rosaceae	Rubus	serrae {Soldano}				3943			ENDEMIC
Rosales	Rosaceae	Sanguisorba	hybrida {(L.) Font Quer}				2774	NATIVE		
Rosales	Rosaceae	Sanguisorba	minor {Scop.}	balearica {(Bourg. ex Nyman) Muñoz Garm. & C.Navarro}			2775	NATIVE		
Rosales	Rosaceae	Sanguisorba	minor {Scop.}	minor {}			2776	NATIVE		
Rosales	Rosaceae	Sanguisorba	minor {Scop.}				2777			
Rosales	Rosaceae	Sanguisorba	verrucosa {(Link ex G.Don) Ces.}				2778	NATIVE	EXOTIC	NATIVE
Rosales	Rosaceae	Sorbus	aria {(L.) Crantz}				2779	NATIVE		
Rosales	Rosaceae	Sorbus	aucuparia {L.}				2780	NATIVE		
Rosales	Rosaceae	Sorbus	domestica {L.}				2781	NATIVE		
Rosales	Rosaceae	Sorbus	latifolia {(Lam.) Pers.}				2782	NATIVE		
Rosales	Rosaceae	Sorbus	torminalis {(L.) Crantz}				2783	NATIVE		
Rosales	Rosaceae	Sorbus	maderensis {(Lowe) Dode}				3945			ENDEMIC
Rosales	Rosaceae	Spiraea	hypericifolia {L.}	obovata {(Waldst. & Kit. ex Willd.) H.Huber}			2784	NATIVE		
Rosales	Rosaceae	Chamaemeles	coriacea {Lindl.}				3931			ENDEMIC
Rosales	Rosaceae	Marcetella	maderensis {(Bornm.) Svent.}				3932			ENDEMIC
Rosales	Rosaceae	Sanghisorba	megacarpa {(Lowe) Muñoz Garm. & C.Navarro}				3944			NATIVE
Rosales	Rosaceae	Duchesnea	indica {(Jacks.) Focke}				4006	EXOTIC	EXOTIC	EXOTIC
Rosales	Ulmaceae	Celtis	australis {L.}				3035	NATIVE		
Rosales	Ulmaceae	Ulmus	minor {Mill.}				3139	NATIVE		
Rosales	Ulmaceae	Ulmus	glabra {Huds.}				3248	EXOTIC		
Rosales	Urticaceae	Parietaria	judaica {L.}				3036	NATIVE	EXOTIC	NATIVE
Rosales	Urticaceae	Parietaria	lusitanica {L.}	lusitanica {}			3037	NATIVE		
Rosales	Urticaceae	Parietaria	mauritanica {Durieu}				3038	NATIVE		
Rosales	Urticaceae	Parietaria	debilis {G.Forst.}				3986		EXOTIC	NATIVE
Rosales	Urticaceae	Urtica	dioica {L.}				3039	NATIVE		
Rosales	Urticaceae	Urtica	membranacea {Poir.}				3040	NATIVE	EXOTIC	NATIVE
Rosales	Urticaceae	Urtica	pilulifera {L.}				3041	NATIVE		
Rosales	Urticaceae	Urtica	urens {L.}				3042	NATIVE	EXOTIC	NATIVE
Rosales	Urticaceae	Urtica	morifolia {Poir.}				3988		EXOTIC	NATIVE
Rosales	Urticaceae	Urtica	portosanctana {Press}				3989			ENDEMIC
Rosales	Urticaceae	Pilea	microphylla {(L.) Liebm.}				3987			EXOTIC
Zingiberales	Cannaceae	Canna	indica {L.}				3514		EXOTIC	EXOTIC
Zingiberales	Zingiberaceae	Hedychium	coronarium {J.Koenig}				3994		EXOTIC	
Zingiberales	Zingiberaceae	Hedychium	gardneranum {Sheppard ex Ker Gawl.}				3995		EXOTIC	EXOTIC
Ceratophyllales	Ceratophyllaceae	Ceratophyllum	demersum {L.}				998	NATIVE	NATIVE	
Malvales	Cistaceae	Cistus	albidus {L.}				1038	NATIVE		
Malvales	Cistaceae	Cistus	crispus {L.}				1039	NATIVE		
Malvales	Cistaceae	Cistus	ladanifer {L.}	sulcatus {(Demoly) P.Monts.}			1040	ENDEMIC		
Malvales	Cistaceae	Cistus	ladanifer {L.}	ladanifer {}			1041	NATIVE		EXOTIC
Malvales	Cistaceae	Cistus	ladanifer {L.}				1042			
Malvales	Cistaceae	Cistus	laurifolius {L.}				1043	NATIVE		
Malvales	Cistaceae	Cistus	libanotis {L.}				1044	NATIVE		
Malvales	Cistaceae	Cistus	monspeliensis {L.}				1045	NATIVE		
Malvales	Cistaceae	Cistus	populifolius {L.}	major {(Dunal) Heywood}			1046	NATIVE		
Malvales	Cistaceae	Cistus	populifolius {L.}	populifolius {}			1047	NATIVE		
Malvales	Cistaceae	Cistus	populifolius {L.}				1048			
Malvales	Cistaceae	Cistus	psilosepalus {Sweet}				1049	NATIVE		EXOTIC
Malvales	Cistaceae	Cistus	salviifolius {L.}				1050	NATIVE		
Malvales	Cistaceae	Fumana	ericifolia {Wallr.}				1051	NATIVE		
Malvales	Cistaceae	Fumana	laevipes {(L.) Spach}				1052	NATIVE		
Malvales	Cistaceae	Fumana	procumbens {(Dunal) Gren. & Godr.}				1053	NATIVE		
Malvales	Cistaceae	Fumana	thymifolia {(L.) Spach ex Webb}				1054	NATIVE		
